x,y,age,number,r
-114.1132882,50.95422548,65,1,0.456405226
-119.1149298,53.88999065,65,2,0.569333383
-114.3185847,53.18344374,65,3,0.888456437
-114.0835632,51.11877645,65,1,0.448688094
-114.0414728,51.16434811,65,2,0.294934752
-114.0378473,50.88246475,65,1,0.483003759
-113.6372675,53.54139733,65,2,0.087252642
-113.9766871,50.89280839,65,2,0.080834936
-113.7646608,53.56288743,65,1,0.808361007
-113.5014636,53.4713333,65,1,0.069913755
-113.8577951,54.15186266,65,2,0.091841139
-114.4020673,54.12755166,64,1,0.794997358
-114.084405,51.04619111,64,1,0.087134754
-111.4796791,54.26776091,64,1,0.261311111
-113.4327188,53.5542957,64,1,0.749882369
-113.4060136,53.57748991,64,1,0.89616815
-113.4718049,53.63529292,64,1,0.243022283
-113.4912037,53.5233307,64,1,0.949562088
-112.4681396,55.19950063,64,1,0.542791104
-113.6087315,52.67600372,64,1,0.244797468
-113.1159331,53.94912502,64,1,0.590992215
-113.5793243,53.44209398,64,1,0.603849404
-112.1141769,54.89302049,64,2,0.15719292
-112.8048393,54.58728103,64,2,0.538853808
-111.3089414,53.99633665,64,2,0.222569999
-113.5243955,53.56774271,64,3,0.450191321
-113.5328998,53.40408,64,1,0.082801202
-113.4903698,53.5462403,64,1,0.347157256
-113.4664396,53.5234426,64,1,0.188484796
-116.454969,53.19136566,64,1,0.454855072
-114.0470799,53.2250372,64,1,0.826004794
-113.1159331,53.94912502,64,2,0.18764248
-111.4702779,56.73498203,64,1,0.445398911
-113.7638802,52.2695927,64,1,0.992000242
-113.550088,53.56342649,64,5,0.015520891
-114.1129933,52.29282514,64,2,0.172226249
-113.6331995,53.42601233,64,1,0.286907072
-113.8308293,52.27125668,64,1,0.973943478
-113.4692237,53.4258004,64,1,0.441583699
-114.0610509,51.02070022,64,2,0.387874837
-113.6085898,53.54110313,64,1,0.257052708
-113.9348114,53.5536802,64,1,0.203217504
-111.4627564,56.75312973,64,1,0.12576822
-113.8228347,52.27677049,64,1,0.672660864
-114.4781045,51.23732608,64,1,0.635161891
-113.622731,53.43536749,64,1,0.876587348
-113.5534652,53.44750111,64,4,0.742484609
-113.6085898,53.54110313,64,1,0.064724339
-111.4611317,56.77057186,64,1,0.848847663
-112.0369894,54.4420802,64,2,0.574664147
-111.3702427,56.7175631,64,1,0.597877128
-113.627999,53.49202579,64,1,0.772760759
-113.2696732,53.55901152,64,2,0.465827565
-113.4903698,53.5462403,64,1,0.133248844
-113.3621864,53.50407299,64,1,0.834222158
-113.4101824,53.44275496,64,1,0.862790318
-111.9744491,54.77110028,64,1,0.67047545
-114.9766299,53.21650642,64,1,0.366350875
-113.8725291,52.13608055,64,1,0.980041162
-111.2452027,56.65001473,64,2,0.318327388
-113.2077188,53.71615905,64,2,0.675760069
-113.2538295,54.62178015,64,2,0.905347223
-113.5394129,53.55869044,64,1,0.62787443
-113.5029561,53.54939058,64,1,0.999067124
-113.964236,50.90485364,64,2,0.376071756
-113.3928007,53.4485929,64,2,0.448576071
-113.496566,53.54614617,64,2,0.757079799
-113.5793243,53.44209398,64,5,0.134053482
-113.2577096,54.71948006,64,1,0.823459997
-113.3980303,53.46294429,64,6,0.620502659
-114.1047107,50.92279759,64,1,0.494316187
-118.8375723,55.15096665,64,2,0.423442539
-113.5799738,53.58156774,64,2,0.88841788
-113.5592196,53.54938849,64,1,0.012539501
-113.236027,53.67910709,64,2,0.837224026
-113.6780532,53.4877576,64,2,0.422221274
-113.5200257,53.42906351,64,1,0.452387917
-113.3307499,53.81968474,64,1,0.499862885
-113.6201152,53.6319179,64,3,0.926315365
-113.7442691,52.25542747,64,1,0.225876993
-113.3957536,53.60840575,64,2,0.736414159
-114.1279101,51.09727551,64,1,0.344777849
-113.5130288,53.54090336,64,1,0.378728005
-119.187979,55.95617021,64,1,0.739591649
-114.1049131,51.02675584,64,2,0.358494867
-113.5739496,53.4360635,64,1,0.491068783
-113.539186,53.24040702,64,1,0.950143849
-114.0755385,53.67869803,64,2,0.672591451
-113.9227754,50.90337241,64,1,0.970191465
-113.6410849,53.5186975,64,1,0.180420446
-113.1617298,53.42623957,64,1,0.330009197
-114.2394201,50.67759394,64,2,0.166866151
-112.344499,54.84978041,64,3,0.301411441
-113.5206246,53.42897111,64,1,0.974355575
-114.4778056,51.1594674,64,1,0.737308402
-113.2832093,54.72129052,64,1,0.441616578
-113.6499434,53.51620206,64,1,0.874151415
-111.4591258,56.77021522,64,1,0.625522304
-113.5707453,54.7228518,64,1,0.561194251
-113.5880619,53.26733314,64,1,0.530716066
-113.6294831,53.51789114,64,1,0.287874501
-111.2949623,53.99141072,64,2,0.720898283
-113.5316226,53.24199878,64,1,0.173157082
-113.6609898,53.64600365,64,1,0.210937283
-113.4403295,53.61995736,64,2,0.39945369
-113.622731,53.43536749,64,1,0.039994794
-114.4002446,50.84899792,64,2,0.824926905
-113.4304597,53.54122758,64,1,0.392804835
-116.481339,55.43288046,64,1,0.363194561
-113.9590114,53.45472117,64,1,0.274648948
-110.7071365,50.02959004,64,2,0.031219221
-113.4298821,53.54125726,64,1,0.658072854
-113.4731292,53.45404524,64,2,0.047980011
-113.9609198,51.09393571,64,1,0.469559354
-113.3201637,53.48409197,64,1,0.683934999
-113.5141267,53.43879088,64,4,0.201761934
-114.0937197,54.54083088,64,1,0.15048832
-113.9736886,51.07651294,64,1,0.264571703
-113.4104885,53.49193374,64,1,0.619026006
-114.2194697,53.52993029,64,2,0.992623666
-114.3551078,51.06135279,63,1,0.005230633
-111.294389,53.98644904,63,1,0.048847863
-118.8310819,55.17433058,63,2,0.150923148
-113.4318407,53.41880567,63,1,0.555741236
-113.5233327,53.5884506,63,1,0.58710926
-114.1718271,51.11999907,63,2,0.08170087
-113.2117225,53.69356542,63,1,0.443143429
-113.3115759,53.52108417,63,1,0.729226503
-111.3441767,56.67343631,63,3,0.635440062
-114.1516712,51.17877265,63,2,0.615267347
-111.3751688,56.72053441,63,1,0.731147953
-113.3307499,53.81968474,63,1,0.856220917
-113.6449232,53.51619265,63,1,0.689926897
-113.6924013,53.55446412,63,1,0.192773198
-111.3797663,56.72282378,63,1,0.011970294
-113.6276455,53.5387813,63,2,0.40214977
-113.5033629,53.63330786,63,2,0.616276349
-113.9816696,50.70635529,63,2,0.252532887
-113.409694,53.60059626,63,2,0.683445182
-113.3188196,53.56287286,63,1,0.816533054
-113.5342263,53.30980477,63,1,0.728848904
-114.4744932,53.5641903,63,1,0.706584421
-113.2637703,53.68048325,63,1,0.139217254
-114.117087,52.30287272,63,2,0.774307527
-111.4695352,56.74329457,63,1,0.646719111
-113.6134549,53.55592564,63,2,0.014188311
-113.4903698,53.5462403,63,1,0.755222148
-113.4302937,53.41928049,63,2,0.296994344
-111.4306676,56.73401513,63,1,0.983444658
-113.5411135,53.55196028,63,1,0.597252484
-112.7988247,54.59303304,63,2,0.779715822
-112.0233266,54.77961289,63,3,0.876870915
-113.8855248,53.53647706,63,2,0.629388913
-113.4817198,53.60738917,63,1,0.617274856
-113.4903698,53.5462403,63,4,0.069680535
-113.5872698,53.63672785,63,2,0.162802837
-114.18662,53.70644926,63,2,0.808209428
-113.4196768,53.61823795,63,2,0.170010386
-113.4578791,53.57029363,63,1,0.833129478
-113.5219356,53.56644742,63,1,0.655832714
-113.4958285,53.45546644,63,1,0.185471686
-113.4251791,53.52674336,63,1,0.428471563
-112.344499,54.84978041,63,1,0.531956133
-114.9686366,53.20863475,63,4,0.266432845
-113.5391557,53.2386835,63,1,0.91016466
-114.0701081,51.14526932,63,2,0.911756939
-111.9744491,54.77110028,63,1,0.654998539
-113.6417511,53.64703592,63,2,0.239172291
-114.200182,51.03046258,63,1,0.021366633
-113.2832093,54.72129052,63,2,0.949241198
-113.4640515,53.56143807,63,2,0.702724708
-111.4220404,56.73005599,63,1,0.196428184
-113.5677403,53.44737351,63,2,0.822033319
-113.4315327,53.42631055,63,2,0.269993485
-113.6274691,53.63384023,63,2,0.207869348
-113.5158391,53.52191355,63,2,0.247940601
-113.5828384,53.64268511,63,1,0.925881708
-113.8497646,54.15219975,63,1,0.040355173
-113.5444954,53.25096471,63,1,0.791926398
-113.4903698,53.5462403,63,1,0.844343318
-113.4521458,53.58427027,63,1,0.19124917
-113.8738187,53.56135321,63,2,0.986575903
-114.0283281,51.26271115,63,1,0.346706661
-113.5122999,53.4680932,63,1,0.601710626
-113.5190347,53.5183376,63,2,0.434633183
-111.1325703,56.57482081,63,1,0.861970919
-115.0656391,55.36552068,63,1,0.311875428
-114.060466,50.908544,63,1,0.842053414
-112.4681396,55.19950063,63,7,0.401391389
-113.2570579,54.71452499,63,1,0.901257717
-112.9270896,53.80345012,63,1,0.993403507
-119.187979,55.95617021,63,1,0.434527859
-113.4109961,53.48599008,63,1,0.003136599
-113.6404333,53.5305179,63,5,0.36945441
-112.4681396,55.19950063,63,2,0.011885542
-113.9536967,51.07360054,63,1,0.582867036
-111.4553743,56.77355479,63,1,0.862082711
-113.5166556,53.54627798,63,2,0.19048567
-111.3666815,56.71742191,63,1,0.869111832
-112.6327206,49.71640989,63,1,0.05648156
-114.1028574,54.54521397,63,3,0.879933479
-110.822209,55.9489901,63,1,0.266124853
-113.6081894,53.52181916,63,1,0.809512904
-113.9516364,50.91536043,63,2,0.436119362
-113.5147995,53.64028275,63,1,0.472610482
-112.4726859,54.11387315,63,3,0.311411297
-113.6377457,53.54142044,63,2,0.260463935
-113.3664409,53.46089015,63,1,0.157955977
-113.5998191,53.54133845,63,1,0.322184511
-113.5998395,53.55279592,63,2,0.473273986
-113.5311693,53.42916923,63,1,0.609615627
-112.8048393,54.58728103,63,2,0.450861568
-113.46612,53.42155627,63,2,0.751135267
-113.5216472,53.30565286,63,1,0.837181902
-113.4929419,53.55702646,63,2,0.699775892
-113.8790675,53.56094851,63,1,0.103310566
-113.5010846,53.54189564,63,2,0.081796614
-113.6092126,53.43114724,63,2,0.462492193
-113.3977701,53.57039788,63,1,0.699725332
-114.222747,53.66063905,63,2,0.065888896
-113.4961538,53.5113827,63,3,0.393277889
-112.4681396,55.19950063,63,2,0.278393773
-113.9707486,53.52697345,63,1,0.906890104
-113.4244376,53.52243334,63,2,0.196404606
-115.0656391,55.36552068,63,1,0.456571519
-114.3188662,51.18910656,63,1,0.454720606
-113.4542333,53.61341127,63,2,0.932063031
-113.6080139,53.54110364,63,1,0.956055914
-113.501106,53.54586078,63,2,0.352369638
-112.344499,54.84978041,63,2,0.45027544
-113.5168136,53.24690724,63,1,0.080675201
-115.6732003,54.14239026,63,2,0.329301138
-113.5243776,53.56771345,63,1,0.616612818
-114.1379294,51.66627001,63,1,0.962995663
-112.8389287,53.00728292,63,1,0.793939284
-113.2804551,54.71724192,63,1,0.661131408
-114.0055198,53.52879021,63,1,0.513865693
-113.4903694,53.54624099,63,7,0.603790431
-113.536063,53.62803041,63,1,0.532963244
-113.8935203,53.56151304,63,2,0.480357305
-113.4903698,53.5462403,63,1,0.263390537
-111.9896865,54.76556795,63,1,0.719055836
-113.2348462,53.68526066,63,1,0.768350837
-113.5243955,53.56774271,63,2,0.811858521
-113.5425976,53.24440408,63,2,0.976306262
-113.6372675,53.54139733,63,2,0.22198648
-113.4427814,53.51623274,63,2,0.575848747
-113.6514651,53.48736122,63,1,0.836199209
-113.9815964,50.88289147,62,1,0.50506757
-113.6318363,53.804211,62,1,0.048196304
-113.5833822,53.46288965,62,2,0.910444947
-111.7717031,52.98883357,62,2,0.853279572
-112.4681399,55.19950097,62,2,0.067970458
-113.565175,53.58133441,62,1,0.220430258
-113.9775102,51.08343763,62,2,0.943681419
-113.5259286,53.56895563,62,1,0.596760505
-113.4490519,53.61146052,62,1,0.338578098
-113.657889,53.79688596,62,1,0.611349306
-113.3854194,53.45282353,62,1,0.365436779
-113.5310021,53.6281601,62,2,0.67668329
-113.8852929,53.61307137,62,2,0.132055974
-114.0040577,51.27864773,62,2,0.945820681
-113.4921528,53.59816872,62,1,0.399066119
-113.4961538,53.5113827,62,2,0.993706319
-113.5515097,53.27114398,62,1,0.082821117
-113.4298228,53.62042173,62,1,0.941454476
-113.3020653,53.91997552,62,2,0.588378612
-113.5084134,53.53846022,62,1,0.291072219
-113.5265515,53.40784245,62,1,0.781489717
-113.4652507,53.41580728,62,1,0.020626935
-113.5511809,53.27172883,62,2,0.927612689
-113.6839579,53.5204937,62,1,0.69198373
-114.1960428,51.06288992,62,1,0.826309144
-114.4545823,51.16663672,62,2,0.358045773
-113.9225116,53.54305058,62,1,0.310467031
-110.7305469,54.26269889,62,1,0.89589954
-112.8048393,54.58728103,62,4,0.790980782
-113.5372099,53.3093108,62,1,0.787302037
-111.9876696,54.76624396,62,1,0.120252067
-113.4996292,53.51817771,62,2,0.685791011
-113.5480947,53.24618203,62,2,0.631036949
-113.5436592,53.61905687,62,4,0.197633241
-112.8048393,54.58728103,62,2,0.605770201
-113.1479462,53.54444376,62,4,0.509358142
-115.6609692,54.12472006,62,1,0.941928438
-113.6383907,53.53755763,62,2,0.104522327
-113.3662718,53.45951847,62,2,0.476462507
-113.5412807,53.67442767,62,5,0.305384529
-113.5386829,53.46395993,62,2,0.020172627
-110.7533199,54.26795056,62,2,0.958098918
-114.0687809,50.8951072,62,1,0.035337911
-114.0835632,51.11877645,62,1,0.518670204
-114.0731694,51.12257295,62,1,0.289523907
-116.4341193,53.58213048,62,1,0.367792574
-113.4962099,53.54308977,62,2,0.619716525
-113.5307939,53.40454972,62,1,0.126449012
-113.4903698,53.5462403,62,4,0.881495558
-110.6781662,50.03993506,62,1,0.481392027
-112.8325001,53.02811029,62,1,0.680536395
-113.5208903,53.52045484,62,3,0.774816703
-112.4681396,55.19950063,62,1,0.072256077
-114.0444844,50.903448,62,1,0.782927968
-113.5331492,53.48820314,62,1,0.978777465
-113.8090097,52.26853097,62,2,0.5856717
-114.1001559,53.49256023,62,1,0.890973467
-113.4375936,53.44182937,62,1,0.474551868
-112.8540127,53.0212421,62,2,0.222428928
-113.9510306,50.92608094,62,2,0.087297883
-111.568309,54.12807085,62,3,0.004001342
-112.2613996,52.86356,62,1,0.374871188
-113.4919935,53.48280458,62,1,0.990864569
-111.9744491,54.77110028,62,1,0.981106282
-113.9233928,53.48300338,62,3,0.078359942
-110.6326948,50.01262293,62,1,0.885054919
-113.9846461,53.51573038,62,1,0.857901525
-113.929623,53.5559398,62,2,0.471645278
-112.4681396,55.19950063,62,3,0.729005224
-113.3936398,53.5731741,62,1,0.831666221
-113.4993154,53.53903126,62,2,0.787886934
-112.7977932,49.68090763,62,1,0.517831461
-113.4903698,53.5462403,62,1,0.731652246
-113.4403038,53.62431592,62,1,0.02881738
-113.4588895,53.60032747,62,1,0.837733323
-113.2141692,53.7128807,62,1,0.149246537
-113.3307499,53.81968474,62,1,0.51768757
-113.1139372,53.61101801,62,1,0.968453275
-113.6584086,53.798123,62,2,0.178179463
-114.0737051,52.32219726,62,2,0.948774689
-113.5052864,53.55453802,62,3,0.178350174
-112.8048393,54.58728103,62,1,0.894183439
-113.2832093,54.72129052,62,2,0.727084107
-111.9744491,54.77110028,62,1,0.530680009
-116.808939,54.41414042,62,1,0.037689958
-112.8048393,54.58728103,62,2,0.768155238
-114.2274934,51.12592496,62,2,0.205696182
-111.355199,56.71870624,62,1,0.344234037
-113.5259286,53.56895563,62,2,0.64890976
-113.1724249,53.54890486,62,1,0.125650826
-110.0166691,53.25140836,62,1,0.868400243
-113.5438674,53.33393242,62,1,0.86905573
-113.6209404,53.61916355,62,1,0.97752975
-113.45212,53.57113604,62,3,0.552474969
-111.9876696,54.76624396,62,1,0.018006235
-113.42565,53.63228006,62,1,0.074249538
-114.1845459,51.14770829,62,1,0.58876436
-113.2577096,54.71948006,62,4,0.912156207
-113.765219,53.45395813,62,3,0.059167746
-113.1256098,54.15764026,62,1,0.397176607
-118.7621896,55.13835067,62,1,0.211423905
-113.5101694,53.54624775,62,1,0.516528615
-113.2612864,53.55332304,62,1,0.663801984
-113.4617648,53.47937186,62,1,0.317545712
-114.0985097,50.95625281,62,1,0.638747352
-113.9985415,51.09494636,62,1,0.64560771
-111.63638,57.18191047,62,1,0.731788957
-113.5038674,53.4607821,62,1,0.452790054
-113.7886546,52.23461402,62,2,0.109647835
-113.3795897,53.47803835,62,3,0.220007528
-110.2313839,54.41461804,62,1,0.64324084
-113.6713136,53.52495911,62,1,0.500435299
-113.7911794,52.26583281,62,1,0.640747141
-113.282403,54.5443833,62,1,0.841804054
-114.112106,50.92035026,62,2,0.873151612
-113.6434883,53.63641618,62,1,0.05658464
-113.4903698,53.5462403,62,2,0.742070883
-113.5322937,53.61939468,62,1,0.025545076
-110.7862178,50.07015164,62,1,0.325544108
-114.1557929,51.04002053,62,2,0.255157577
-113.8401302,52.25344765,62,2,0.042655033
-113.9347585,53.63789536,62,3,0.431010071
-111.3685327,56.7281431,62,1,0.600356029
-111.4684293,56.75496114,62,2,0.310250917
-114.2208019,51.14784824,62,2,0.009161284
-114.2168894,51.04521849,62,3,0.812238982
-113.2476352,53.39574769,62,2,0.427156711
-113.8333084,52.25571991,62,1,0.479475436
-113.4629026,53.60423642,62,1,0.370705802
-113.6539891,53.62966338,62,4,0.842840166
-113.5234896,53.42484343,62,2,0.530546867
-113.5648465,53.58130765,62,1,0.380119528
-114.2180252,51.1427833,62,2,0.317281074
-113.6155096,53.56181957,62,2,0.928107176
-111.1920692,58.70837491,62,1,0.867218551
-113.618163,53.65970844,62,1,0.72303502
-113.4724699,53.61747639,62,1,0.483277958
-113.4403038,53.62431592,62,1,0.238685983
-113.5734633,53.47137304,61,1,0.797680626
-113.7143242,53.36390693,61,3,0.654365649
-113.4018271,53.51942921,61,1,0.950039045
-113.6421297,53.6154936,61,4,0.932996052
-113.6263303,53.51366955,61,1,0.138269501
-110.6317943,50.01163354,61,1,0.156966527
-111.9876696,54.76624396,61,1,0.226334992
-113.5087701,53.50757784,61,2,0.213875357
-111.3266457,56.66628003,61,1,0.454842969
-113.5102437,53.53672094,61,1,0.929203948
-113.4807859,53.54503424,61,1,0.078679816
-111.9896865,54.76556795,61,2,0.733774094
-113.3758351,53.57585835,61,2,0.7626802
-113.5238996,53.44010787,61,1,0.850304681
-112.8376558,53.01456138,61,1,0.737464609
-114.0886597,50.89723764,61,2,0.223512401
-112.7940194,49.66423654,61,1,0.588651938
-113.5461351,53.26390604,61,2,0.618583414
-113.4966785,53.55594714,61,1,0.396661608
-114.0755385,53.67869803,61,2,0.68468861
-113.6758453,53.65306012,61,2,0.406223195
-113.4718509,53.64079314,61,1,0.522209888
-114.0162826,53.52135296,61,1,0.187025217
-114.0762747,53.79398047,61,1,0.364396631
-114.2151122,51.04007832,61,2,0.619273138
-113.6132702,53.62322092,61,3,0.783444412
-110.1886497,54.4696882,61,1,0.577964259
-113.6155096,53.56181957,61,3,0.249507222
-112.4681396,55.19950063,61,2,0.756920597
-113.7381778,53.42312404,61,1,0.163002381
-111.4414841,56.75984674,61,3,0.104017882
-114.0630194,51.04522067,61,1,0.831764287
-113.5682937,52.66804798,61,1,0.738351269
-113.4157413,53.60995669,61,1,0.22214182
-113.5783862,53.49534014,61,2,0.437505255
-113.5498653,53.56403377,61,1,0.410471252
-114.1071298,51.00500279,61,1,0.485064243
-113.2736297,53.54034383,61,4,0.981480922
-113.3025673,53.52899318,61,1,0.664396009
-113.6428121,53.53473981,61,1,0.118860016
-113.5308745,53.52292328,61,8,0.708068704
-113.9296398,51.06281417,61,1,0.207066688
-112.2077297,54.67479075,61,2,0.059412849
-113.5297439,53.51603368,61,2,0.429551376
-113.6066079,53.5111432,61,2,0.62706788
-112.486779,54.62994046,61,1,0.101056307
-113.3584342,53.91540346,61,3,0.291192234
-113.547599,53.56336756,61,1,0.415141758
-111.9744491,54.77110028,61,2,0.184158505
-113.5209032,53.46072088,61,1,0.030064733
-114.0126797,51.14336274,61,1,0.73012937
-113.4903845,53.5959269,61,2,0.17253571
-113.5141038,53.24554093,61,1,0.027597657
-113.4578791,53.57029363,61,1,0.34445477
-113.3250427,53.92016519,61,1,0.735630909
-113.5115054,53.24274884,61,1,0.477510228
-113.2639691,53.56108338,61,1,0.243037754
-113.5973955,53.26350815,61,1,0.184645955
-113.4857338,53.57110907,61,2,0.120046703
